user_id,session_date,content_type,device_type,subscription_tier,minutes_watched
user_01623,2024-01-02,movie,web,basic,4
user_01637,2024-01-02,documentary,mobile,basic,32
user_01639,2024-01-02,tv_show,mobile,premium,19
user_01640,2024-01-02,tv_show,web,standard,10
user_01645,2024-01-02,movie,web,standard,30
user_01651,2024-01-02,movie,web,basic,27
user_01660,2024-01-02,movie,tv,basic,85
user_01660,2024-01-02,movie,web,standard,70
user_01679,2024-01-02,movie,mobile,basic,7
user_01685,2024-01-02,movie,web,standard,6
user_01691,2024-01-02,movie,mobile,standard,65
user_01703,2024-01-02,documentary,mobile,premium,96
user_01707,2024-01-02,tv_show,web,premium,33
user_01709,2024-01-02,movie,web,basic,7
user_01717,2024-01-02,movie,mobile,standard,29
user_01731,2024-01-02,movie,mobile,standard,51
user_01738,2024-01-02,movie,mobile,premium,136
user_01740,2024-01-02,movie,mobile,premium,11
user_01745,2024-01-02,movie,mobile,premium,76
user_01765,2024-01-02,movie,web,premium,26
user_01768,2024-01-02,movie,web,premium,47
user_01778,2024-01-02,movie,web,premium,65
user_01789,2024-01-02,movie,tv,premium,39
user_01810,2024-01-02,tv_show,mobile,premium,37
user_01833,2024-01-02,movie,tv,standard,47
user_01849,2024-01-02,tv_show,tv,standard,92
user_01855,2024-01-02,tv_show,mobile,basic,40
user_01856,2024-01-02,tv_show,web,standard,35
user_01868,2024-01-02,tv_show,mobile,standard,100
user_01873,2024-01-02,movie,mobile,premium,45
user_01880,2024-01-02,tv_show,mobile,standard,34
user_01906,2024-01-02,tv_show,mobile,basic,45
user_01926,2024-01-02,tv_show,mobile,basic,23
user_01941,2024-01-02,movie,mobile,premium,13
user_01945,2024-01-02,tv_show,web,premium,38
user_01965,2024-01-02,movie,mobile,basic,54
user_01980,2024-01-02,movie,mobile,standard,7
user_01980,2024-01-02,movie,mobile,basic,21
user_01993,2024-01-02,movie,web,basic,54
user_01995,2024-01-02,movie,mobile,basic,10
user_02005,2024-01-02,movie,web,basic,61
user_02009,2024-01-02,tv_show,web,standard,71
user_02033,2024-01-02,tv_show,web,standard,6
user_02036,2024-01-02,movie,web,standard,85
user_02068,2024-01-02,movie,web,basic,16
user_02078,2024-01-02,movie,mobile,standard,49
user_02079,2024-01-02,documentary,web,basic,18
user_02127,2024-01-02,tv_show,mobile,standard,46
user_02128,2024-01-02,tv_show,web,basic,99
user_02148,2024-01-02,movie,web,standard,30
user_02158,2024-01-02,movie,mobile,premium,45
user_02160,2024-01-02,documentary,mobile,standard,9
user_02176,2024-01-02,tv_show,mobile,standard,34
user_02212,2024-01-02,tv_show,web,basic,137
user_02277,2024-01-02,movie,web,basic,34
user_02280,2024-01-02,tv_show,web,basic,94
user_02291,2024-01-02,tv_show,mobile,basic,3
user_02309,2024-01-02,movie,tv,premium,190
user_02320,2024-01-02,movie,mobile,premium,9
user_02321,2024-01-02,movie,mobile,standard,1
user_02341,2024-01-02,tv_show,tv,basic,16
user_02358,2024-01-02,documentary,web,basic,41
user_02367,2024-01-02,movie,mobile,basic,24
user_02371,2024-01-02,movie,mobile,standard,33
user_02376,2024-01-02,movie,mobile,standard,9
user_02395,2024-01-02,movie,web,basic,57
user_02400,2024-01-02,movie,web,standard,28
user_02435,2024-01-02,documentary,web,basic,13
user_02435,2024-01-02,tv_show,web,premium,23
user_02451,2024-01-02,movie,web,standard,23
user_02453,2024-01-02,movie,tv,standard,16
user_02485,2024-01-02,tv_show,mobile,standard,29
user_02490,2024-01-02,tv_show,mobile,premium,58
user_02492,2024-01-02,movie,mobile,standard,26
user_02508,2024-01-02,tv_show,web,premium,5
user_02508,2024-01-02,movie,mobile,basic,14
user_02526,2024-01-02,movie,mobile,basic,88
user_02538,2024-01-02,movie,mobile,basic,17
user_02572,2024-01-02,documentary,mobile,basic,30
user_02577,2024-01-02,movie,web,basic,6
user_02591,2024-01-02,movie,web,standard,28
user_02661,2024-01-02,movie,web,premium,21
user_02664,2024-01-02,movie,mobile,standard,24
user_02669,2024-01-02,movie,web,standard,7
user_02674,2024-01-02,documentary,mobile,basic,37
user_02701,2024-01-02,movie,mobile,standard,7
user_02708,2024-01-02,documentary,mobile,basic,26
user_02741,2024-01-02,movie,mobile,basic,11
user_02759,2024-01-02,movie,mobile,basic,12
user_02776,2024-01-02,tv_show,web,basic,44
user_02780,2024-01-02,movie,tv,standard,76
user_02796,2024-01-02,tv_show,mobile,basic,31
user_02797,2024-01-02,movie,mobile,premium,10
user_02822,2024-01-02,tv_show,mobile,standard,35
user_02823,2024-01-02,movie,tv,standard,31
user_02853,2024-01-02,movie,mobile,standard,47
user_02857,2024-01-02,movie,web,standard,41
user_02865,2024-01-02,documentary,mobile,basic,21
user_02898,2024-01-02,movie,tv,basic,62
user_02900,2024-01-02,movie,tv,standard,50
user_02903,2024-01-02,tv_show,mobile,standard,26
user_02905,2024-01-02,movie,mobile,basic,25
user_02909,2024-01-02,movie,mobile,standard,19
user_02920,2024-01-02,tv_show,web,premium,89
user_02945,2024-01-02,documentary,mobile,basic,16
user_02987,2024-01-02,movie,tv,standard,43
user_02989,2024-01-02,tv_show,web,basic,17
user_02994,2024-01-02,movie,web,basic,9
user_03048,2024-01-02,tv_show,web,premium,80
user_03054,2024-01-02,tv_show,web,standard,32
user_03060,2024-01-02,movie,web,premium,11
user_03070,2024-01-02,movie,web,premium,61
user_03093,2024-01-02,movie,mobile,standard,42
user_03094,2024-01-02,tv_show,tv,premium,164
user_03101,2024-01-02,movie,web,standard,7
user_03102,2024-01-02,movie,mobile,standard,21
user_03118,2024-01-02,tv_show,mobile,standard,102
user_03122,2024-01-02,movie,tv,basic,149
user_03126,2024-01-02,documentary,mobile,premium,19
user_03128,2024-01-02,movie,mobile,premium,85
user_03129,2024-01-02,tv_show,mobile,premium,83
user_03136,2024-01-02,movie,mobile,basic,72
user_03141,2024-01-02,movie,mobile,basic,19
user_03145,2024-01-02,movie,mobile,standard,15
user_03150,2024-01-02,tv_show,mobile,basic,157
user_03174,2024-01-02,movie,mobile,basic,61
user_03186,2024-01-02,movie,tv,premium,52
user_03196,2024-01-02,movie,web,basic,12
user_03233,2024-01-02,tv_show,web,basic,115
user_03238,2024-01-02,movie,mobile,premium,48
user_03239,2024-01-02,movie,mobile,basic,53
user_03242,2024-01-02,tv_show,web,basic,61
user_03250,2024-01-02,tv_show,web,premium,114
user_03257,2024-01-02,movie,web,standard,37
user_03286,2024-01-02,movie,mobile,standard,26
user_03292,2024-01-02,documentary,web,basic,27
user_03295,2024-01-02,tv_show,mobile,basic,20
user_03312,2024-01-02,tv_show,web,standard,39
user_03319,2024-01-02,movie,web,basic,73
user_03352,2024-01-02,movie,mobile,standard,41
user_03390,2024-01-02,movie,tv,standard,117
user_03398,2024-01-02,movie,mobile,standard,31
user_03399,2024-01-02,movie,tv,basic,35
user_03450,2024-01-02,documentary,mobile,standard,43
user_03451,2024-01-02,movie,web,standard,27
user_03451,2024-01-02,tv_show,tv,premium,133
user_03473,2024-01-02,movie,mobile,basic,14
user_03500,2024-01-02,movie,mobile,premium,22
user_03518,2024-01-02,tv_show,web,premium,57
user_03537,2024-01-02,movie,tv,standard,95
user_03554,2024-01-02,movie,web,premium,27
user_03562,2024-01-02,movie,web,premium,79
user_03569,2024-01-02,movie,mobile,standard,5
user_03596,2024-01-02,movie,mobile,basic,50
user_03606,2024-01-02,documentary,tv,premium,18
user_03614,2024-01-02,documentary,web,premium,108
user_03631,2024-01-02,movie,tv,premium,48
user_03651,2024-01-02,documentary,mobile,standard,35
user_03662,2024-01-02,movie,web,standard,4
user_03663,2024-01-02,movie,tv,standard,9
user_03669,2024-01-02,movie,web,basic,12
user_03673,2024-01-02,movie,tv,standard,56
user_03690,2024-01-02,movie,mobile,standard,42
user_03693,2024-01-02,movie,mobile,standard,31
user_03699,2024-01-02,movie,mobile,standard,57
user_03713,2024-01-02,tv_show,web,standard,68
user_03716,2024-01-02,tv_show,mobile,premium,48
user_03747,2024-01-02,movie,tv,standard,20
user_03772,2024-01-02,movie,mobile,standard,71
user_03785,2024-01-02,movie,web,standard,36
user_03797,2024-01-02,documentary,web,premium,76
user_03799,2024-01-02,movie,tv,standard,44
user_03831,2024-01-02,tv_show,web,basic,17
user_03833,2024-01-02,tv_show,mobile,basic,20
user_03902,2024-01-02,movie,tv,standard,67
user_03906,2024-01-02,movie,mobile,basic,18
user_03906,2024-01-02,movie,web,standard,101
user_03908,2024-01-02,tv_show,mobile,standard,31
user_03911,2024-01-02,tv_show,web,premium,49
user_03913,2024-01-02,movie,mobile,basic,21
user_03925,2024-01-02,movie,web,standard,44
user_03960,2024-01-02,movie,mobile,basic,34
user_03963,2024-01-02,tv_show,mobile,standard,26
user_03970,2024-01-02,documentary,mobile,premium,13
user_03989,2024-01-02,movie,mobile,standard,27
user_03991,2024-01-02,documentary,mobile,premium,6
user_03994,2024-01-02,tv_show,web,standard,58
user_04008,2024-01-02,movie,mobile,premium,13
user_04043,2024-01-02,movie,mobile,premium,42
user_04051,2024-01-02,movie,mobile,basic,58
user_04054,2024-01-02,tv_show,mobile,premium,75
user_04055,2024-01-02,tv_show,web,standard,14
user_04063,2024-01-02,movie,web,standard,25
user_04110,2024-01-02,tv_show,tv,standard,91
user_04114,2024-01-02,movie,web,basic,77
user_04139,2024-01-02,documentary,web,basic,12
user_04139,2024-01-02,documentary,web,basic,5
user_04147,2024-01-02,tv_show,mobile,basic,37
user_04148,2024-01-02,movie,web,standard,15
user_04163,2024-01-02,movie,tv,basic,119
user_04186,2024-01-02,movie,web,standard,43
user_04197,2024-01-02,movie,mobile,basic,30
user_04201,2024-01-02,tv_show,web,premium,147
user_04233,2024-01-02,tv_show,mobile,standard,72
user_04237,2024-01-02,movie,web,premium,32
user_04244,2024-01-02,tv_show,web,standard,27
user_04261,2024-01-02,movie,mobile,basic,31
user_04263,2024-01-02,movie,web,standard,81
user_04267,2024-01-02,movie,mobile,premium,8
user_04273,2024-01-02,movie,tv,standard,26
user_04276,2024-01-02,movie,mobile,standard,8
user_04288,2024-01-02,tv_show,mobile,standard,22
user_04293,2024-01-02,tv_show,tv,basic,54
user_04293,2024-01-02,movie,mobile,standard,25
user_04299,2024-01-02,movie,tv,standard,186
user_04347,2024-01-02,movie,web,basic,63
user_04349,2024-01-02,movie,tv,basic,66
user_04372,2024-01-02,movie,tv,basic,104
user_04407,2024-01-02,tv_show,mobile,premium,75
user_04407,2024-01-02,movie,web,basic,51
user_04417,2024-01-02,tv_show,web,basic,58
user_04428,2024-01-02,tv_show,web,premium,81
user_04439,2024-01-02,movie,tv,standard,34
user_04441,2024-01-02,movie,mobile,basic,74
user_04454,2024-01-02,tv_show,mobile,basic,25
user_04478,2024-01-02,documentary,mobile,basic,14
user_04485,2024-01-02,movie,mobile,basic,4
user_04498,2024-01-02,movie,web,basic,30
user_04506,2024-01-02,movie,mobile,basic,28
user_04516,2024-01-02,movie,web,standard,28
user_04530,2024-01-02,movie,web,premium,2
user_04534,2024-01-02,tv_show,mobile,basic,10
user_04540,2024-01-02,tv_show,web,standard,30
user_04548,2024-01-02,movie,tv,standard,24
user_04552,2024-01-02,movie,tv,standard,38
user_04558,2024-01-02,tv_show,mobile,premium,63
user_04578,2024-01-02,movie,tv,premium,32
user_04590,2024-01-02,movie,mobile,basic,18
user_04644,2024-01-02,movie,mobile,standard,11
user_04650,2024-01-02,movie,mobile,standard,49
user_04658,2024-01-02,movie,mobile,standard,32
user_04661,2024-01-02,documentary,mobile,basic,6
user_04680,2024-01-02,tv_show,tv,basic,36
user_04680,2024-01-02,movie,tv,basic,121
user_04684,2024-01-02,movie,tv,basic,65
user_04689,2024-01-02,tv_show,web,basic,20
user_04702,2024-01-02,tv_show,web,basic,16
user_04704,2024-01-02,movie,tv,standard,66
user_04714,2024-01-02,movie,mobile,basic,28
user_04731,2024-01-02,movie,mobile,standard,48
user_04744,2024-01-02,movie,mobile,standard,36
user_04746,2024-01-02,tv_show,mobile,standard,35
user_04759,2024-01-02,tv_show,mobile,premium,4
user_04761,2024-01-02,tv_show,mobile,basic,113
user_04784,2024-01-02,tv_show,mobile,basic,26
user_04791,2024-01-02,movie,mobile,premium,59
user_04838,2024-01-02,movie,mobile,premium,4
user_04847,2024-01-02,tv_show,mobile,standard,7
user_04853,2024-01-02,movie,mobile,basic,29
user_04859,2024-01-02,documentary,mobile,standard,33
user_04880,2024-01-02,tv_show,mobile,standard,21
user_04883,2024-01-02,movie,mobile,premium,49
user_04886,2024-01-02,movie,web,premium,79
user_04888,2024-01-02,movie,mobile,premium,12
user_04896,2024-01-02,movie,web,premium,16
user_04941,2024-01-02,documentary,tv,premium,22
user_04942,2024-01-02,movie,tv,basic,33
user_04942,2024-01-02,movie,mobile,basic,17
user_04946,2024-01-02,movie,mobile,premium,15
user_04952,2024-01-02,documentary,mobile,standard,50
user_04965,2024-01-02,movie,tv,premium,21
user_04969,2024-01-02,movie,mobile,standard,33
user_04969,2024-01-02,movie,web,basic,18
user_04972,2024-01-02,movie,mobile,basic,38
user_04977,2024-01-02,tv_show,tv,standard,95
user_04988,2024-01-02,documentary,tv,premium,72
user_00001,2024-01-03,movie,web,standard,18
user_00012,2024-01-03,movie,web,premium,24
user_00012,2024-01-03,movie,mobile,standard,42
user_00017,2024-01-03,tv_show,mobile,standard,28
user_00028,2024-01-03,movie,mobile,standard,50
user_00030,2024-01-03,movie,web,premium,145
user_00032,2024-01-03,movie,mobile,basic,70
user_00033,2024-01-03,movie,mobile,basic,6
user_00036,2024-01-03,movie,tv,basic,84
user_00039,2024-01-03,movie,web,premium,43
user_00048,2024-01-03,tv_show,mobile,basic,24
user_00063,2024-01-03,movie,mobile,standard,22
user_00094,2024-01-03,tv_show,web,standard,35
user_00104,2024-01-03,movie,mobile,standard,43
user_00106,2024-01-03,tv_show,web,standard,79
user_00115,2024-01-03,tv_show,web,premium,76
user_00122,2024-01-03,movie,web,basic,44
user_00123,2024-01-03,movie,mobile,standard,18
user_00128,2024-01-03,tv_show,web,basic,62
user_00140,2024-01-03,tv_show,web,standard,5
user_00142,2024-01-03,movie,mobile,premium,95
user_00179,2024-01-03,movie,mobile,standard,31
user_00186,2024-01-03,tv_show,tv,basic,54
user_00188,2024-01-03,movie,tv,basic,33
user_00197,2024-01-03,movie,mobile,premium,34
user_00199,2024-01-03,movie,mobile,standard,21
user_00238,2024-01-03,movie,web,basic,133
user_00244,2024-01-03,movie,web,standard,16
user_00264,2024-01-03,movie,tv,premium,91
user_00268,2024-01-03,tv_show,mobile,premium,6
user_00285,2024-01-03,movie,mobile,standard,68
user_00287,2024-01-03,movie,web,basic,2
user_00296,2024-01-03,movie,mobile,basic,42
user_00296,2024-01-03,documentary,tv,premium,66
user_00297,2024-01-03,movie,mobile,standard,132
user_00304,2024-01-03,movie,tv,standard,76
user_00309,2024-01-03,tv_show,mobile,premium,93
user_00325,2024-01-03,documentary,mobile,standard,27
user_00330,2024-01-03,movie,tv,basic,60
user_00340,2024-01-03,tv_show,mobile,premium,172
user_00349,2024-01-03,tv_show,web,standard,46
user_00360,2024-01-03,movie,mobile,basic,8
user_00364,2024-01-03,tv_show,mobile,basic,17
user_00372,2024-01-03,movie,web,basic,18
user_00380,2024-01-03,movie,tv,premium,29
user_00386,2024-01-03,documentary,mobile,basic,52
user_00386,2024-01-03,movie,web,standard,65
user_00393,2024-01-03,movie,mobile,basic,64
user_00430,2024-01-03,documentary,web,basic,16
user_00473,2024-01-03,movie,mobile,standard,40
user_00476,2024-01-03,documentary,web,basic,57
user_00500,2024-01-03,movie,mobile,standard,9
user_00510,2024-01-03,movie,mobile,standard,47
user_00515,2024-01-03,movie,mobile,basic,36
user_00530,2024-01-03,movie,web,premium,53
user_00532,2024-01-03,tv_show,web,premium,146
user_00540,2024-01-03,movie,tv,standard,64
user_00562,2024-01-03,movie,web,standard,4
user_00608,2024-01-03,movie,mobile,basic,5
user_00620,2024-01-03,movie,web,basic,24
user_00659,2024-01-03,movie,mobile,basic,38
user_00671,2024-01-03,tv_show,mobile,premium,15
user_00676,2024-01-03,tv_show,mobile,standard,85
user_00691,2024-01-03,movie,mobile,standard,44
user_00693,2024-01-03,documentary,mobile,basic,28
user_00693,2024-01-03,tv_show,mobile,basic,34
user_00725,2024-01-03,tv_show,web,basic,38
user_00731,2024-01-03,tv_show,tv,standard,32
user_00736,2024-01-03,movie,web,basic,14
user_00740,2024-01-03,movie,web,premium,32
user_00745,2024-01-03,movie,tv,basic,69
user_00783,2024-01-03,movie,mobile,standard,11
user_00794,2024-01-03,movie,mobile,basic,56
user_00796,2024-01-03,tv_show,mobile,standard,63
user_00798,2024-01-03,movie,mobile,standard,25
user_00804,2024-01-03,movie,web,premium,35
user_00829,2024-01-03,tv_show,web,basic,22
user_00836,2024-01-03,movie,web,standard,29
user_00858,2024-01-03,movie,mobile,basic,36
user_00899,2024-01-03,movie,tv,basic,5
user_00901,2024-01-03,tv_show,web,basic,22
user_00912,2024-01-03,movie,tv,premium,11
user_00918,2024-01-03,tv_show,web,premium,89
user_00921,2024-01-03,movie,web,standard,18
user_00962,2024-01-03,movie,tv,basic,20
user_00965,2024-01-03,movie,mobile,basic,33
user_00974,2024-01-03,movie,mobile,premium,45
user_00980,2024-01-03,movie,tv,standard,34
user_00983,2024-01-03,movie,mobile,premium,76
user_00986,2024-01-03,tv_show,web,standard,161
user_00988,2024-01-03,movie,mobile,standard,47
user_01015,2024-01-03,tv_show,mobile,basic,51
user_01016,2024-01-03,movie,web,standard,82
user_01034,2024-01-03,movie,mobile,basic,35
user_01036,2024-01-03,movie,tv,premium,207
user_01055,2024-01-03,movie,mobile,premium,63
user_01068,2024-01-03,movie,tv,standard,159
user_01071,2024-01-03,movie,mobile,standard,46
user_01082,2024-01-03,tv_show,mobile,basic,42
user_01089,2024-01-03,tv_show,mobile,premium,26
user_01094,2024-01-03,movie,web,standard,44
user_01113,2024-01-03,movie,web,premium,19
user_01126,2024-01-03,movie,mobile,premium,26
user_01129,2024-01-03,movie,web,premium,100
user_01136,2024-01-03,tv_show,web,standard,122
user_01138,2024-01-03,movie,mobile,standard,26
user_01145,2024-01-03,tv_show,tv,standard,62
user_01157,2024-01-03,tv_show,mobile,standard,12
user_01170,2024-01-03,movie,web,basic,41
user_01186,2024-01-03,documentary,web,standard,75
user_01190,2024-01-03,tv_show,web,standard,4
user_01193,2024-01-03,movie,web,premium,49
user_01229,2024-01-03,movie,web,basic,65
user_01238,2024-01-03,tv_show,web,basic,60
user_01246,2024-01-03,movie,web,basic,68
user_01249,2024-01-03,documentary,web,standard,21
user_01266,2024-01-03,movie,mobile,premium,16
user_01288,2024-01-03,tv_show,web,premium,54
user_01306,2024-01-03,movie,web,standard,83
user_01326,2024-01-03,tv_show,tv,standard,96
user_01360,2024-01-03,tv_show,tv,basic,49
user_01374,2024-01-03,documentary,web,standard,44
user_01383,2024-01-03,tv_show,mobile,standard,27
user_01387,2024-01-03,movie,tv,standard,116
user_01406,2024-01-03,tv_show,mobile,standard,24
user_01412,2024-01-03,tv_show,web,standard,62
user_01419,2024-01-03,movie,web,standard,64
user_01423,2024-01-03,tv_show,mobile,standard,18
user_01426,2024-01-03,tv_show,tv,standard,58
user_01447,2024-01-03,movie,web,basic,34
user_01467,2024-01-03,movie,web,basic,91
user_01472,2024-01-03,movie,mobile,basic,38
user_01483,2024-01-03,movie,web,basic,31
user_01494,2024-01-03,movie,tv,premium,103
user_01495,2024-01-03,tv_show,mobile,basic,12
user_01497,2024-01-03,documentary,tv,basic,125
user_01541,2024-01-03,movie,mobile,basic,6
user_01555,2024-01-03,movie,tv,basic,22
user_01558,2024-01-03,movie,tv,basic,26
